"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","FI","Finland",42.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","FR","France",64.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","HR","Croatia",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","HU","Hungary",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","IE","Ireland",16.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","IS","Iceland",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","IT","Italy",218.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","LT","Lithuania",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","LU","Luxembourg",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","LV","Latvia",8.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","MT","Malta",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","NL","Netherlands",35.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","NO","Norway",27.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","PL","Poland",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","PT","Portugal",73.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","RO","Romania",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","SE","Sweden",63.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","SI","Slovenia",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","SK","Slovakia",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2019","UK","United Kingdom",119.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","AT","Austria",21.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","BE","Belgium",19.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","BG","Bulgaria",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","CY","Cyprus",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","CZ","Czechia",56.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","DE","Germany",71.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","DK","Denmark",25.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","EE","Estonia",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","EL","Greece",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","ES","Spain",40.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","FI","Finland",37.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","FR","France",97.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","HR","Croatia",13.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","HU","Hungary",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","IE","Ireland",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","IS","Iceland",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","IT","Italy",269.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","LT","Lithuania",6.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","LV","Latvia",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","MT","Malta",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","NL","Netherlands",31.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","NO","Norway",21.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","PL","Poland",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","PT","Portugal",66.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","RO","Romania",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","SE","Sweden",81.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","SI","Slovenia",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2020","SK","Slovakia",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","AT","Austria",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","BG","Bulgaria",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","CY","Cyprus",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","CZ","Czechia",182.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","DE","Germany",6.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","EE","Estonia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","EL","Greece",420.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","ES","Spain",6.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","FI","Finland",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","FR","France",60.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","HR","Croatia",20.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","HU","Hungary",59.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","IE","Ireland",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","IT","Italy",36.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","MT","Malta",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","NL","Netherlands",17.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","NO","Norway",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","PL","Poland",18.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","PT","Portugal",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","RO","Romania",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","SE","Sweden",13.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","SI","Slovenia",11.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2005","UK","United Kingdom",45.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","AT","Austria",35.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","BG","Bulgaria",13.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","CY","Cyprus",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","CZ","Czechia",535.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","DE","Germany",18.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","DK","Denmark",32.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","EE","Estonia",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","EL","Greece",417.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","ES","Spain",47.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","FI","Finland",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","FR","France",80.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","HR","Croatia",48.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","HU","Hungary",36.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","IE","Ireland",32.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","IT","Italy",71.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","LT","Lithuania",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","LU","Luxembourg",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","LV","Latvia",7.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","MT","Malta",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","NL","Netherlands",19.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","NO","Norway",17.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","PL","Poland",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","PT","Portugal",61.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","RO","Romania",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","SE","Sweden",29.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","SI","Slovenia",31.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2006","UK","United Kingdom",48.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","AT","Austria",56.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","BG","Bulgaria",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","CY","Cyprus",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","CZ","Czechia",596.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","DE","Germany",16.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","DK","Denmark",98.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","EE","Estonia",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","EL","Greece",533.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","ES","Spain",103.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","FI","Finland",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","FR","France",165.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","HR","Croatia",93.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","HU","Hungary",71.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","IE","Ireland",38.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","IT","Italy",101.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","LT","Lithuania",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","LU","Luxembourg",6.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","LV","Latvia",7.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","MT","Malta",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","NL","Netherlands",21.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","NO","Norway",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","PL","Poland",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","PT","Portugal",67.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","RO","Romania",7.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","SE","Sweden",41.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","SI","Slovenia",45.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2007","UK","United Kingdom",41.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","AT","Austria",68.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","BG","Bulgaria",25.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","CY","Cyprus",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","CZ","Czechia",769.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","DE","Germany",36.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","DK","Denmark",118.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","EE","Estonia",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","EL","Greece",686.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","ES","Spain",95.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","FI","Finland",6.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","FR","France",215.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","HR","Croatia",141.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","HU","Hungary",120.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","IE","Ireland",32.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","IS","Iceland",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","IT","Italy",85.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","LT","Lithuania",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","LU","Luxembourg",6.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","LV","Latvia",18.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","MT","Malta",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","NL","Netherlands",30.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","NO","Norway",13.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","PL","Poland",6.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","PT","Portugal",115.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","RO","Romania",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","SE","Sweden",51.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","SI","Slovenia",40.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2008","UK","United Kingdom",23.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","AT","Austria",51.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","BE","Belgium",19.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","BG","Bulgaria",46.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","CY","Cyprus",23.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","CZ","Czechia",768.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","DE","Germany",71.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","DK","Denmark",128.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","EE","Estonia",11.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","EL","Greece",1067.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","ES","Spain",99.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","FI","Finland",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","FR","France",325.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","HU","Hungary",118.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","IE","Ireland",34.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","IT","Italy",61.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","LT","Lithuania",25.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","LU","Luxembourg",6.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","LV","Latvia",15.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","MT","Malta",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","NL","Netherlands",16.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","NO","Norway",22.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","PL","Poland",45.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","PT","Portugal",148.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","RO","Romania",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","SE","Sweden",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","SI","Slovenia",51.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2009","UK","United Kingdom",38.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2010","AT","Austria",131.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2010","BE","Belgium",18.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2010","BG","Bulgaria",66.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2010","CY","Cyprus",26.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2010","CZ","Czechia",696.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2010","DE","Germany",71.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2010","DK","Denmark",76.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2010","EE","Estonia",16.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2010","EL","Greece",1188.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Fluoroquinolones","R - resistant isolates","N","2010","ES","Spain",158.000000000,""
