"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","CY","Cyprus",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","CZ","Czechia",596.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","DE","Germany",23.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","DK","Denmark",55.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","EE","Estonia",11.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","EL","Greece",572.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","ES","Spain",57.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","FI","Finland",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","FR","France",177.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","HR","Croatia",171.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","HU","Hungary",129.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","IE","Ireland",29.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","IS","Iceland",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","IT","Italy",78.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","LT","Lithuania",22.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","LU","Luxembourg",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","LV","Latvia",20.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","MT","Malta",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","NL","Netherlands",34.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","NO","Norway",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","PL","Poland",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","PT","Portugal",103.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","RO","Romania",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","SE","Sweden",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","SI","Slovenia",36.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2008","UK","United Kingdom",17.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","AT","Austria",19.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","BE","Belgium",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","BG","Bulgaria",58.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","CY","Cyprus",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","CZ","Czechia",642.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","DE","Germany",46.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","DK","Denmark",59.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","EE","Estonia",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","EL","Greece",944.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","ES","Spain",57.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","FI","Finland",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","FR","France",265.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","HU","Hungary",145.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","IE","Ireland",35.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","IT","Italy",56.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","LT","Lithuania",38.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","LU","Luxembourg",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","LV","Latvia",19.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","MT","Malta",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","NL","Netherlands",13.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","NO","Norway",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","PL","Poland",43.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","PT","Portugal",115.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","RO","Romania",8.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","SE","Sweden",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","SI","Slovenia",52.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2009","UK","United Kingdom",38.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","AT","Austria",40.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","BE","Belgium",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","BG","Bulgaria",87.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","CY","Cyprus",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","CZ","Czechia",568.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","DE","Germany",49.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","DK","Denmark",49.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","EE","Estonia",17.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","EL","Greece",1006.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","ES","Spain",101.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","FI","Finland",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","FR","France",270.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","HR","Croatia",135.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","HU","Hungary",237.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","IE","Ireland",22.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","IT","Italy",179.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","LT","Lithuania",42.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","LU","Luxembourg",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","LV","Latvia",34.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","MT","Malta",7.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","NL","Netherlands",54.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","NO","Norway",8.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","PL","Poland",69.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","PT","Portugal",159.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","RO","Romania",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","SE","Sweden",13.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","SI","Slovenia",44.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2010","UK","United Kingdom",39.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","AT","Austria",55.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","BE","Belgium",44.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","BG","Bulgaria",84.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","CY","Cyprus",20.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","CZ","Czechia",560.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","DE","Germany",46.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","DK","Denmark",53.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","EE","Estonia",11.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","EL","Greece",1123.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","ES","Spain",120.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","FI","Finland",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","FR","France",373.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","HR","Croatia",128.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","HU","Hungary",228.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","IE","Ireland",22.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","IT","Italy",204.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","LT","Lithuania",76.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","LU","Luxembourg",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","LV","Latvia",22.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","MT","Malta",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","NL","Netherlands",66.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","NO","Norway",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","PL","Poland",176.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","PT","Portugal",195.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","RO","Romania",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","SE","Sweden",18.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","SI","Slovenia",51.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","SK","Slovakia",306.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2011","UK","United Kingdom",42.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","AT","Austria",43.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","BE","Belgium",48.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","BG","Bulgaria",68.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","CY","Cyprus",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","CZ","Czechia",761.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","DE","Germany",55.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","DK","Denmark",54.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","EE","Estonia",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","EL","Greece",856.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","ES","Spain",163.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","FI","Finland",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","FR","France",260.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","HR","Croatia",153.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","HU","Hungary",204.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","IE","Ireland",31.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","IT","Italy",307.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","LT","Lithuania",118.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","LU","Luxembourg",13.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","LV","Latvia",40.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","MT","Malta",15.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","NL","Netherlands",61.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","NO","Norway",15.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","PL","Poland",196.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","PT","Portugal",248.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","RO","Romania",54.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","SE","Sweden",24.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","SI","Slovenia",52.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","SK","Slovakia",238.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2012","UK","United Kingdom",65.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","AT","Austria",43.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","BE","Belgium",58.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","BG","Bulgaria",67.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","CY","Cyprus",15.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","CZ","Czechia",658.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","DE","Germany",76.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","DK","Denmark",38.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","EE","Estonia",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","EL","Greece",645.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","ES","Spain",197.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","FI","Finland",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","FR","France",516.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","HR","Croatia",188.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","HU","Hungary",205.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","IE","Ireland",55.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","IT","Italy",450.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","LT","Lithuania",69.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","LU","Luxembourg",15.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","LV","Latvia",45.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","MT","Malta",18.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","NL","Netherlands",74.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","NO","Norway",15.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","PL","Poland",220.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","PT","Portugal",268.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","RO","Romania",122.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","SE","Sweden",36.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","SI","Slovenia",49.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","SK","Slovakia",312.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2013","UK","United Kingdom",74.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","AT","Austria",51.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","BE","Belgium",37.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","BG","Bulgaria",94.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","CY","Cyprus",23.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","CZ","Czechia",701.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","DE","Germany",71.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","DK","Denmark",46.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","EE","Estonia",25.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","EL","Greece",633.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","ES","Spain",175.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","FI","Finland",13.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","FR","France",605.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","HR","Croatia",163.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","HU","Hungary",203.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","IE","Ireland",43.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","IS","Iceland",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","IT","Italy",431.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","LT","Lithuania",75.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","LU","Luxembourg",13.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","LV","Latvia",51.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","MT","Malta",28.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","NL","Netherlands",49.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","NO","Norway",36.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","PL","Poland",269.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","PT","Portugal",521.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","RO","Romania",169.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","SE","Sweden",28.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","SI","Slovenia",47.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","SK","Slovakia",337.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2014","UK","United Kingdom",65.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","AT","Austria",46.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","BE","Belgium",41.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","BG","Bulgaria",50.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","CY","Cyprus",23.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","CZ","Czechia",736.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","DE","Germany",89.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","DK","Denmark",24.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","EE","Estonia",13.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","EL","Greece",593.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","ES","Spain",241.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","FI","Finland",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","FR","France",615.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","HR","Croatia",164.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Aminoglycosides","R - resistant isolates","N","2015","HU","Hungary",244.000000000,""
