"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","BE","Belgium",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","BG","Bulgaria",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","CY","Cyprus",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","CZ","Czechia",16.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","DE","Germany",31.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","DK","Denmark",27.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","EE","Estonia",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","EL","Greece",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","ES","Spain",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","FI","Finland",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","FR","France",32.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","HR","Croatia",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","HU","Hungary",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","IE","Ireland",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","IT","Italy",37.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","LT","Lithuania",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","MT","Malta",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","NL","Netherlands",6.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","NO","Norway",13.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","PL","Poland",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","PT","Portugal",40.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","RO","Romania",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","SE","Sweden",17.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","SI","Slovenia",6.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","SK","Slovakia",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2016","UK","United Kingdom",40.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","AT","Austria",11.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","BE","Belgium",8.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","BG","Bulgaria",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","CZ","Czechia",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","DE","Germany",34.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","DK","Denmark",17.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","EE","Estonia",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","EL","Greece",23.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","ES","Spain",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","FI","Finland",22.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","FR","France",18.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","HR","Croatia",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","HU","Hungary",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","IE","Ireland",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","IT","Italy",39.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","LT","Lithuania",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","MT","Malta",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","NL","Netherlands",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","NO","Norway",8.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","PL","Poland",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","PT","Portugal",60.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","RO","Romania",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","SE","Sweden",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","SI","Slovenia",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","SK","Slovakia",8.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2017","UK","United Kingdom",55.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","AT","Austria",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","BE","Belgium",17.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","CY","Cyprus",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","CZ","Czechia",21.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","DE","Germany",28.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","DK","Denmark",17.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","EE","Estonia",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","EL","Greece",16.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","ES","Spain",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","FI","Finland",11.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","FR","France",41.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","HR","Croatia",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","HU","Hungary",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","IE","Ireland",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","IT","Italy",81.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","LT","Lithuania",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","LU","Luxembourg",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","LV","Latvia",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","MT","Malta",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","NL","Netherlands",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","NO","Norway",7.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","PL","Poland",8.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","PT","Portugal",63.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","RO","Romania",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","SE","Sweden",23.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","SI","Slovenia",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","SK","Slovakia",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2018","UK","United Kingdom",48.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","AT","Austria",15.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","BE","Belgium",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","CY","Cyprus",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","CZ","Czechia",23.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","DE","Germany",60.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","DK","Denmark",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","EE","Estonia",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","EL","Greece",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","ES","Spain",17.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","FI","Finland",16.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","FR","France",52.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","HR","Croatia",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","HU","Hungary",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","IE","Ireland",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","IT","Italy",123.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","LT","Lithuania",8.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","LU","Luxembourg",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","MT","Malta",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","NL","Netherlands",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","NO","Norway",11.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","PL","Poland",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","PT","Portugal",75.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","RO","Romania",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","SE","Sweden",19.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","SI","Slovenia",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","SK","Slovakia",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2019","UK","United Kingdom",68.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","AT","Austria",20.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","BE","Belgium",14.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","CY","Cyprus",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","CZ","Czechia",40.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","DE","Germany",78.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","DK","Denmark",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","EE","Estonia",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","EL","Greece",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","ES","Spain",17.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","FI","Finland",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","FR","France",73.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","HR","Croatia",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","HU","Hungary",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","IE","Ireland",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","IT","Italy",144.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","LT","Lithuania",8.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","LU","Luxembourg",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","MT","Malta",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","NL","Netherlands",7.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","NO","Norway",13.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","PL","Poland",6.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","PT","Portugal",72.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","RO","Romania",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","SE","Sweden",34.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","SI","Slovenia",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2020","SK","Slovakia",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","AT","Austria",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","BG","Bulgaria",17.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","CY","Cyprus",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","CZ","Czechia",155.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","DE","Germany",7.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","EE","Estonia",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","EL","Greece",469.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","ES","Spain",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","FI","Finland",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","FR","France",34.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","HR","Croatia",51.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","HU","Hungary",86.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","IE","Ireland",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","IT","Italy",67.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","MT","Malta",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","NL","Netherlands",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","NO","Norway",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","PL","Poland",35.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","PT","Portugal",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","RO","Romania",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","SE","Sweden",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","SI","Slovenia",15.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2005","UK","United Kingdom",37.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2006","AT","Austria",26.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2006","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2006","BG","Bulgaria",33.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2006","CY","Cyprus",7.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2006","CZ","Czechia",393.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2006","DE","Germany",20.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Third-generation cephalosporins","R - resistant isolates","N","2006","DK","Denmark",16.000000000,""
